class,mass_GeV,pt_low_GeV,pt_high_GeV,log10_t_low,log10_t_high,weighted_probability_percent
Vector signal,1,4.3,4.47777777778,-2.5,-2.375,0.0134259641309
Vector signal,1,4.3,4.47777777778,-2.375,-2.25,0.0153796693383
Vector signal,1,4.3,4.47777777778,-2.25,-2.125,0.0101940963663
Vector signal,1,4.3,4.47777777778,-2.125,-2,0.00115214633232
Vector signal,1,4.3,4.47777777778,-2,-1.875,0.000280349375226
Vector signal,1,4.3,4.47777777778,-1.875,-1.75,0.000399068224201
Vector signal,1,4.3,4.47777777778,-1.75,-1.625,0.000348197370072
Vector signal,1,4.3,4.47777777778,-1.625,-1.5,0.000246508153317
Vector signal,1,4.47777777778,4.65555555556,-6,-5.875,0
Vector signal,1,4.47777777778,4.65555555556,-5.875,-5.75,0
Vector signal,1,4.47777777778,4.65555555556,-5.75,-5.625,0
Vector signal,1,4.47777777778,4.65555555556,-5.625,-5.5,0
Vector signal,1,4.47777777778,4.65555555556,-5.5,-5.375,0
Vector signal,1,4.47777777778,4.65555555556,-5.375,-5.25,0
Vector signal,1,4.47777777778,4.65555555556,-5.25,-5.125,0
Vector signal,1,4.47777777778,4.65555555556,-5.125,-5,0
Vector signal,1,4.47777777778,4.65555555556,-5,-4.875,0
Vector signal,1,4.47777777778,4.65555555556,-4.875,-4.75,0
Vector signal,1,4.47777777778,4.65555555556,-4.75,-4.625,0
Vector signal,1,4.47777777778,4.65555555556,-4.625,-4.5,0
Vector signal,1,4.47777777778,4.65555555556,-4.5,-4.375,0
Vector signal,1,4.47777777778,4.65555555556,-4.375,-4.25,0
Vector signal,1,4.47777777778,4.65555555556,-4.25,-4.125,0
Vector signal,1,4.47777777778,4.65555555556,-4.125,-4,0
Vector signal,1,4.47777777778,4.65555555556,-4,-3.875,0.000176257285022
Vector signal,1,4.47777777778,4.65555555556,-3.875,-3.75,0.00160189984606
Vector signal,1,4.47777777778,4.65555555556,-3.75,-3.625,0.00756970517954
Vector signal,1,4.47777777778,4.65555555556,-3.625,-3.5,0.0222082659606
Vector signal,1,4.47777777778,4.65555555556,-3.5,-3.375,0.0226745463336
Vector signal,1,4.47777777778,4.65555555556,-3.375,-3.25,0.0134488849696
Vector signal,1,4.47777777778,4.65555555556,-3.25,-3.125,0.0198214834632
Vector signal,1,4.47777777778,4.65555555556,-3.125,-3,0.0197112995553
Vector signal,1,4.47777777778,4.65555555556,-3,-2.875,0.0213275923162
Vector signal,1,4.47777777778,4.65555555556,-2.875,-2.75,0.0339251061359
Vector signal,1,4.47777777778,4.65555555556,-2.75,-2.625,0.0183134009378
Vector signal,1,4.47777777778,4.65555555556,-2.625,-2.5,0.0200935997522
Vector signal,1,4.47777777778,4.65555555556,-2.5,-2.375,0.0246232451278
Vector signal,1,4.47777777778,4.65555555556,-2.375,-2.25,0.0164261538058
Vector signal,1,4.47777777778,4.65555555556,-2.25,-2.125,0.00782380763775
Vector signal,1,4.47777777778,4.65555555556,-2.125,-2,0.00314479319156
Vector signal,1,4.47777777778,4.65555555556,-2,-1.875,0.00382326080238
Vector signal,1,4.47777777778,4.65555555556,-1.875,-1.75,0.000492461940677
Vector signal,1,4.47777777778,4.65555555556,-1.75,-1.625,6.10042326915e-07
Vector signal,1,4.47777777778,4.65555555556,-1.625,-1.5,4.23366921932e-05
Vector signal,1,4.65555555556,4.83333333333,-6,-5.875,0
Vector signal,1,4.65555555556,4.83333333333,-5.875,-5.75,0
Vector signal,1,4.65555555556,4.83333333333,-5.75,-5.625,0
Vector signal,1,4.65555555556,4.83333333333,-5.625,-5.5,0
Vector signal,1,4.65555555556,4.83333333333,-5.5,-5.375,0
Vector signal,1,4.65555555556,4.83333333333,-5.375,-5.25,0
Vector signal,1,4.65555555556,4.83333333333,-5.25,-5.125,0
Vector signal,1,4.65555555556,4.83333333333,-5.125,-5,0
Vector signal,1,4.65555555556,4.83333333333,-5,-4.875,0
Vector signal,1,4.65555555556,4.83333333333,-4.875,-4.75,0
Vector signal,1,4.65555555556,4.83333333333,-4.75,-4.625,0
Vector signal,1,4.65555555556,4.83333333333,-4.625,-4.5,0
Vector signal,1,4.65555555556,4.83333333333,-4.5,-4.375,0
Vector signal,1,4.65555555556,4.83333333333,-4.375,-4.25,0
Vector signal,1,4.65555555556,4.83333333333,-4.25,-4.125,0
Vector signal,1,4.65555555556,4.83333333333,-4.125,-4,0
Vector signal,1,4.65555555556,4.83333333333,-4,-3.875,0
Vector signal,1,4.65555555556,4.83333333333,-3.875,-3.75,0.000912290160055
Vector signal,1,4.65555555556,4.83333333333,-3.75,-3.625,0.00817234807758
Vector signal,1,4.65555555556,4.83333333333,-3.625,-3.5,0.00677776502762
Vector signal,1,4.65555555556,4.83333333333,-3.5,-3.375,0.0054622626802
Vector signal,1,4.65555555556,4.83333333333,-3.375,-3.25,0.013128791816
Vector signal,1,4.65555555556,4.83333333333,-3.25,-3.125,0.0270710913734
Vector signal,1,4.65555555556,4.83333333333,-3.125,-3,0.0209676056296
Vector signal,1,4.65555555556,4.83333333333,-3,-2.875,0.0198603989543
Vector signal,1,4.65555555556,4.83333333333,-2.875,-2.75,0.0326092409957
Vector signal,1,4.65555555556,4.83333333333,-2.75,-2.625,0.0196824228567
Vector signal,1,4.65555555556,4.83333333333,-2.625,-2.5,0.0238395114167
Vector signal,1,4.65555555556,4.83333333333,-2.5,-2.375,0.00434504729372
Vector signal,1,4.65555555556,4.83333333333,-2.375,-2.25,0.0118567293659
Vector signal,1,4.65555555556,4.83333333333,-2.25,-2.125,0.00398148789202
Vector signal,1,4.65555555556,4.83333333333,-2.125,-2,0.00366249201955
Vector signal,1,4.65555555556,4.83333333333,-2,-1.875,0.000278511085748
Vector signal,1,4.65555555556,4.83333333333,-1.875,-1.75,2.46517164906e-05
Vector signal,1,4.65555555556,4.83333333333,-1.75,-1.625,1.41703314053e-06
Vector signal,1,4.65555555556,4.83333333333,-1.625,-1.5,0.000152851451021
Vector signal,1,4.83333333333,5.01111111111,-6,-5.875,0
Vector signal,1,4.83333333333,5.01111111111,-5.875,-5.75,0
Vector signal,1,4.83333333333,5.01111111111,-5.75,-5.625,0
Vector signal,1,4.83333333333,5.01111111111,-5.625,-5.5,0
Vector signal,1,4.83333333333,5.01111111111,-5.5,-5.375,0
Vector signal,1,4.83333333333,5.01111111111,-5.375,-5.25,0
Vector signal,1,4.83333333333,5.01111111111,-5.25,-5.125,0
Vector signal,1,4.83333333333,5.01111111111,-5.125,-5,0
Vector signal,1,4.83333333333,5.01111111111,-5,-4.875,0
Vector signal,1,4.83333333333,5.01111111111,-4.875,-4.75,0
Vector signal,1,4.83333333333,5.01111111111,-4.75,-4.625,0
Vector signal,1,4.83333333333,5.01111111111,-4.625,-4.5,0
Vector signal,1,4.83333333333,5.01111111111,-4.5,-4.375,0
Vector signal,1,4.83333333333,5.01111111111,-4.375,-4.25,0
Vector signal,1,4.83333333333,5.01111111111,-4.25,-4.125,0
Vector signal,1,4.83333333333,5.01111111111,-4.125,-4,0
Vector signal,1,4.83333333333,5.01111111111,-4,-3.875,0
Vector signal,1,4.83333333333,5.01111111111,-3.875,-3.75,0.000136098933156
Vector signal,1,4.83333333333,5.01111111111,-3.75,-3.625,0.000872150540617
Vector signal,1,4.83333333333,5.01111111111,-3.625,-3.5,0.00472054620065
Vector signal,1,4.83333333333,5.01111111111,-3.5,-3.375,0.0029670017428
Vector signal,1,4.83333333333,5.01111111111,-3.375,-3.25,0.00902456687503
Vector signal,1,4.83333333333,5.01111111111,-3.25,-3.125,0.0152824681731
Vector signal,1,4.83333333333,5.01111111111,-3.125,-3,0.0108591495724
Vector signal,1,4.83333333333,5.01111111111,-3,-2.875,0.0180830286571
Vector signal,1,4.83333333333,5.01111111111,-2.875,-2.75,0.0140402575146
Vector signal,1,4.83333333333,5.01111111111,-2.75,-2.625,0.0139269502804
Vector signal,1,4.83333333333,5.01111111111,-2.625,-2.5,0.0122007301991
Vector signal,1,4.83333333333,5.01111111111,-2.5,-2.375,0.024201393949
Vector signal,1,4.83333333333,5.01111111111,-2.375,-2.25,0.0124664417611
Vector signal,1,4.83333333333,5.01111111111,-2.25,-2.125,0.00510647437104
Vector signal,1,4.83333333333,5.01111111111,-2.125,-2,0.00324347896543
Vector signal,1,4.83333333333,5.01111111111,-2,-1.875,0.000289081610111
Vector signal,1,4.83333333333,5.01111111111,-1.875,-1.75,0
Vector signal,1,4.83333333333,5.01111111111,-1.75,-1.625,2.50832288838e-06
Vector signal,1,4.83333333333,5.01111111111,-1.625,-1.5,0.000772502258204
Vector signal,1,5.01111111111,5.18888888889,-6,-5.875,0
Vector signal,1,5.01111111111,5.18888888889,-5.875,-5.75,0
Vector signal,1,5.01111111111,5.18888888889,-5.75,-5.625,0
Vector signal,1,5.01111111111,5.18888888889,-5.625,-5.5,0
Vector signal,1,5.01111111111,5.18888888889,-5.5,-5.375,0
Vector signal,1,5.01111111111,5.18888888889,-5.375,-5.25,0
Vector signal,1,5.01111111111,5.18888888889,-5.25,-5.125,0
Vector signal,1,5.01111111111,5.18888888889,-5.125,-5,0
Vector signal,1,5.01111111111,5.18888888889,-5,-4.875,0
Vector signal,1,5.01111111111,5.18888888889,-4.875,-4.75,0
Vector signal,1,5.01111111111,5.18888888889,-4.75,-4.625,0
Vector signal,1,5.01111111111,5.18888888889,-4.625,-4.5,0
Vector signal,1,5.01111111111,5.18888888889,-4.5,-4.375,0
Vector signal,1,5.01111111111,5.18888888889,-4.375,-4.25,0
Vector signal,1,5.01111111111,5.18888888889,-4.25,-4.125,0
Vector signal,1,5.01111111111,5.18888888889,-4.125,-4,0
Vector signal,1,5.01111111111,5.18888888889,-4,-3.875,0
Vector signal,1,5.01111111111,5.18888888889,-3.875,-3.75,0
Vector signal,1,5.01111111111,5.18888888889,-3.75,-3.625,0.000176088150831
Vector signal,1,5.01111111111,5.18888888889,-3.625,-3.5,0.0065454556009
Vector signal,1,5.01111111111,5.18888888889,-3.5,-3.375,0.00349237151085
Vector signal,1,5.01111111111,5.18888888889,-3.375,-3.25,0.0158583610255
Vector signal,1,5.01111111111,5.18888888889,-3.25,-3.125,0.016031067723
Vector signal,1,5.01111111111,5.18888888889,-3.125,-3,0.0129992694913
Vector signal,1,5.01111111111,5.18888888889,-3,-2.875,0.0145743346163
Vector signal,1,5.01111111111,5.18888888889,-2.875,-2.75,0.0167866994387
Vector signal,1,5.01111111111,5.18888888889,-2.75,-2.625,0.00847251427245
Vector signal,1,5.01111111111,5.18888888889,-2.625,-2.5,0.0174814953732
Vector signal,1,5.01111111111,5.18888888889,-2.5,-2.375,0.00793374425162
Vector signal,1,5.01111111111,5.18888888889,-2.375,-2.25,0.00866721677561
Vector signal,1,5.01111111111,5.18888888889,-2.25,-2.125,0.00962408689318
Vector signal,1,5.01111111111,5.18888888889,-2.125,-2,0.00281104531075
Vector signal,1,5.01111111111,5.18888888889,-2,-1.875,0.00105341290777
Vector signal,1,5.01111111111,5.18888888889,-1.875,-1.75,6.84441013536e-06
Vector signal,1,5.01111111111,5.18888888889,-1.75,-1.625,5.63701915039e-06
Vector signal,1,5.01111111111,5.18888888889,-1.625,-1.5,0
Vector signal,1,5.18888888889,5.36666666667,-6,-5.875,0
Vector signal,1,5.18888888889,5.36666666667,-5.875,-5.75,0
Vector signal,1,5.18888888889,5.36666666667,-5.75,-5.625,0
Vector signal,1,5.18888888889,5.36666666667,-5.625,-5.5,0
Vector signal,1,5.18888888889,5.36666666667,-5.5,-5.375,0
Vector signal,1,5.18888888889,5.36666666667,-5.375,-5.25,0
Vector signal,1,5.18888888889,5.36666666667,-5.25,-5.125,0
Vector signal,1,5.18888888889,5.36666666667,-5.125,-5,0
Vector signal,1,5.18888888889,5.36666666667,-5,-4.875,0
Vector signal,1,5.18888888889,5.36666666667,-4.875,-4.75,0
Vector signal,1,5.18888888889,5.36666666667,-4.75,-4.625,0
Vector signal,1,5.18888888889,5.36666666667,-4.625,-4.5,0
Vector signal,1,5.18888888889,5.36666666667,-4.5,-4.375,0
Vector signal,1,5.18888888889,5.36666666667,-4.375,-4.25,0
Vector signal,1,5.18888888889,5.36666666667,-4.25,-4.125,0
Vector signal,1,5.18888888889,5.36666666667,-4.125,-4,0
Vector signal,1,5.18888888889,5.36666666667,-4,-3.875,0
Vector signal,1,5.18888888889,5.36666666667,-3.875,-3.75,0
Vector signal,1,5.18888888889,5.36666666667,-3.75,-3.625,0
Vector signal,1,5.18888888889,5.36666666667,-3.625,-3.5,0.00137279378258
Vector signal,1,5.18888888889,5.36666666667,-3.5,-3.375,0.0062317096524
Vector signal,1,5.18888888889,5.36666666667,-3.375,-3.25,0.0086318095802
Vector signal,1,5.18888888889,5.36666666667,-3.25,-3.125,0.00703974874786
Vector signal,1,5.18888888889,5.36666666667,-3.125,-3,0.014806941887
Vector signal,1,5.18888888889,5.36666666667,-3,-2.875,0.0141153159829
Vector signal,1,5.18888888889,5.36666666667,-2.875,-2.75,0.00799002357887
Vector signal,1,5.18888888889,5.36666666667,-2.75,-2.625,0.0182351889805
Vector signal,1,5.18888888889,5.36666666667,-2.625,-2.5,0.013972187749
Vector signal,1,5.18888888889,5.36666666667,-2.5,-2.375,0.0100400331801
Vector signal,1,5.18888888889,5.36666666667,-2.375,-2.25,0.00506826394914
Vector signal,1,5.18888888889,5.36666666667,-2.25,-2.125,0.00773254034932
Vector signal,1,5.18888888889,5.36666666667,-2.125,-2,0.00293948605973
Vector signal,1,5.18888888889,5.36666666667,-2,-1.875,0.00183367280818
Vector signal,1,5.18888888889,5.36666666667,-1.875,-1.75,0
Vector signal,1,5.18888888889,5.36666666667,-1.75,-1.625,0
Vector signal,1,5.18888888889,5.36666666667,-1.625,-1.5,1.25251405295e-05
Vector signal,1,5.36666666667,5.54444444444,-6,-5.875,0
Vector signal,1,5.36666666667,5.54444444444,-5.875,-5.75,0
Vector signal,1,5.36666666667,5.54444444444,-5.75,-5.625,0
Vector signal,1,5.36666666667,5.54444444444,-5.625,-5.5,0
Vector signal,1,5.36666666667,5.54444444444,-5.5,-5.375,0
Vector signal,1,5.36666666667,5.54444444444,-5.375,-5.25,0
Vector signal,1,5.36666666667,5.54444444444,-5.25,-5.125,0
Vector signal,1,5.36666666667,5.54444444444,-5.125,-5,0
Vector signal,1,5.36666666667,5.54444444444,-5,-4.875,0
Vector signal,1,5.36666666667,5.54444444444,-4.875,-4.75,0
Vector signal,1,5.36666666667,5.54444444444,-4.75,-4.625,0
Vector signal,1,5.36666666667,5.54444444444,-4.625,-4.5,0
Vector signal,1,5.36666666667,5.54444444444,-4.5,-4.375,0
Vector signal,1,5.36666666667,5.54444444444,-4.375,-4.25,0
Vector signal,1,5.36666666667,5.54444444444,-4.25,-4.125,0
Vector signal,1,5.36666666667,5.54444444444,-4.125,-4,0
Vector signal,1,5.36666666667,5.54444444444,-4,-3.875,0
Vector signal,1,5.36666666667,5.54444444444,-3.875,-3.75,0
Vector signal,1,5.36666666667,5.54444444444,-3.75,-3.625,0
Vector signal,1,5.36666666667,5.54444444444,-3.625,-3.5,0.00115564470321
Vector signal,1,5.36666666667,5.54444444444,-3.5,-3.375,0.0023863547787
Vector signal,1,5.36666666667,5.54444444444,-3.375,-3.25,0.00311617557979
Vector signal,1,5.36666666667,5.54444444444,-3.25,-3.125,0.00850164730302
Vector signal,1,5.36666666667,5.54444444444,-3.125,-3,0.0020699600982
Vector signal,1,5.36666666667,5.54444444444,-3,-2.875,0.0123633659002
Vector signal,1,5.36666666667,5.54444444444,-2.875,-2.75,0.0133620635914
Vector signal,1,5.36666666667,5.54444444444,-2.75,-2.625,0.00730101160542
Vector signal,1,5.36666666667,5.54444444444,-2.625,-2.5,0.00798304805637
Vector signal,1,5.36666666667,5.54444444444,-2.5,-2.375,0.0150270216882
Vector signal,1,5.36666666667,5.54444444444,-2.375,-2.25,0.012998841257
Vector signal,1,5.36666666667,5.54444444444,-2.25,-2.125,0.00382910920548
Vector signal,1,5.36666666667,5.54444444444,-2.125,-2,0.00299226959701
Vector signal,1,5.36666666667,5.54444444444,-2,-1.875,0.00121012485457
Vector signal,1,5.36666666667,5.54444444444,-1.875,-1.75,3.22352100412e-05
Vector signal,1,5.36666666667,5.54444444444,-1.75,-1.625,2.78800108906e-05
Vector signal,1,5.36666666667,5.54444444444,-1.625,-1.5,1.39232454947e-05
Vector signal,1,5.54444444444,5.72222222222,-6,-5.875,0
Vector signal,1,5.54444444444,5.72222222222,-5.875,-5.75,0
Vector signal,1,5.54444444444,5.72222222222,-5.75,-5.625,0
Vector signal,1,5.54444444444,5.72222222222,-5.625,-5.5,0
Vector signal,1,5.54444444444,5.72222222222,-5.5,-5.375,0
Vector signal,1,5.54444444444,5.72222222222,-5.375,-5.25,0
Vector signal,1,5.54444444444,5.72222222222,-5.25,-5.125,0
Vector signal,1,5.54444444444,5.72222222222,-5.125,-5,0
Vector signal,1,5.54444444444,5.72222222222,-5,-4.875,0
Vector signal,1,5.54444444444,5.72222222222,-4.875,-4.75,0
Vector signal,1,5.54444444444,5.72222222222,-4.75,-4.625,0
Vector signal,1,5.54444444444,5.72222222222,-4.625,-4.5,0
Vector signal,1,5.54444444444,5.72222222222,-4.5,-4.375,0
Vector signal,1,5.54444444444,5.72222222222,-4.375,-4.25,0
Vector signal,1,5.54444444444,5.72222222222,-4.25,-4.125,0
Vector signal,1,5.54444444444,5.72222222222,-4.125,-4,0
Vector signal,1,5.54444444444,5.72222222222,-4,-3.875,0
Vector signal,1,5.54444444444,5.72222222222,-3.875,-3.75,0
Vector signal,1,5.54444444444,5.72222222222,-3.75,-3.625,0
Vector signal,1,5.54444444444,5.72222222222,-3.625,-3.5,0.000170475739136
Vector signal,1,5.54444444444,5.72222222222,-3.5,-3.375,0.00190655596839
Vector signal,1,5.54444444444,5.72222222222,-3.375,-3.25,0.00653831886387
Vector signal,1,5.54444444444,5.72222222222,-3.25,-3.125,0.0054936405745
Vector signal,1,5.54444444444,5.72222222222,-3.125,-3,0.00730598923777
Vector signal,1,5.54444444444,5.72222222222,-3,-2.875,0.00282966809465
Vector signal,1,5.54444444444,5.72222222222,-2.875,-2.75,0.00781315682717
Vector signal,1,5.54444444444,5.72222222222,-2.75,-2.625,0.00648975736
Vector signal,1,5.54444444444,5.72222222222,-2.625,-2.5,0.0116264643133
Vector signal,1,5.54444444444,5.72222222222,-2.5,-2.375,0.0102228662587
Vector signal,1,5.54444444444,5.72222222222,-2.375,-2.25,0.00509556796678
Vector signal,1,5.54444444444,5.72222222222,-2.25,-2.125,0.00857040558874
Vector signal,1,5.54444444444,5.72222222222,-2.125,-2,0.00322307316064
Vector signal,1,5.54444444444,5.72222222222,-2,-1.875,0.000306356947658
Vector signal,1,5.54444444444,5.72222222222,-1.875,-1.75,0.00167525115238
Vector signal,1,5.54444444444,5.72222222222,-1.75,-1.625,0
Vector signal,1,5.54444444444,5.72222222222,-1.625,-1.5,1.80097940503e-05
Vector signal,1,5.72222222222,5.9,-6,-5.875,0
Vector signal,1,5.72222222222,5.9,-5.875,-5.75,0
Vector signal,1,5.72222222222,5.9,-5.75,-5.625,0
Vector signal,1,5.72222222222,5.9,-5.625,-5.5,0
Vector signal,1,5.72222222222,5.9,-5.5,-5.375,0
Vector signal,1,5.72222222222,5.9,-5.375,-5.25,0
Vector signal,1,5.72222222222,5.9,-5.25,-5.125,0
Vector signal,1,5.72222222222,5.9,-5.125,-5,0
Vector signal,1,5.72222222222,5.9,-5,-4.875,0
Vector signal,1,5.72222222222,5.9,-4.875,-4.75,0
Vector signal,1,5.72222222222,5.9,-4.75,-4.625,0
Vector signal,1,5.72222222222,5.9,-4.625,-4.5,0
Vector signal,1,5.72222222222,5.9,-4.5,-4.375,0
Vector signal,1,5.72222222222,5.9,-4.375,-4.25,0
Vector signal,1,5.72222222222,5.9,-4.25,-4.125,0
Vector signal,1,5.72222222222,5.9,-4.125,-4,0
Vector signal,1,5.72222222222,5.9,-4,-3.875,0
Vector signal,1,5.72222222222,5.9,-3.875,-3.75,0
Vector signal,1,5.72222222222,5.9,-3.75,-3.625,0
Vector signal,1,5.72222222222,5.9,-3.625,-3.5,0
Vector signal,1,5.72222222222,5.9,-3.5,-3.375,0
Vector signal,1,5.72222222222,5.9,-3.375,-3.25,0
Vector signal,1,5.72222222222,5.9,-3.25,-3.125,0.00497881133411
Vector signal,1,5.72222222222,5.9,-3.125,-3,0.00562415546745
Vector signal,1,5.72222222222,5.9,-3,-2.875,0.0120854653972
Vector signal,1,5.72222222222,5.9,-2.875,-2.75,0.00992490036113
Vector signal,1,5.72222222222,5.9,-2.75,-2.625,0.0060726812722
Vector signal,1,5.72222222222,5.9,-2.625,-2.5,0.0122096691517
Vector signal,1,5.72222222222,5.9,-2.5,-2.375,0.001573981508
Vector signal,1,5.72222222222,5.9,-2.375,-2.25,0.0109183116482
Vector signal,1,5.72222222222,5.9,-2.25,-2.125,0.00243476009338
Vector signal,1,5.72222222222,5.9,-2.125,-2,0.000645868552764
Vector signal,1,5.72222222222,5.9,-2,-1.875,0.000522327927098
Vector signal,1,5.72222222222,5.9,-1.875,-1.75,2.10449899389e-05
Vector signal,1,5.72222222222,5.9,-1.75,-1.625,0
Vector signal,1,5.72222222222,5.9,-1.625,-1.5,1.85170999343e-05
Vector signal,1,5.9,6.07777777778,-6,-5.875,0
Vector signal,1,5.9,6.07777777778,-5.875,-5.75,0
Vector signal,1,5.9,6.07777777778,-5.75,-5.625,0
Vector signal,1,5.9,6.07777777778,-5.625,-5.5,0
Vector signal,1,5.9,6.07777777778,-5.5,-5.375,0
Vector signal,1,5.9,6.07777777778,-5.375,-5.25,0
Vector signal,1,5.9,6.07777777778,-5.25,-5.125,0
Vector signal,1,5.9,6.07777777778,-5.125,-5,0
Vector signal,1,5.9,6.07777777778,-5,-4.875,0
Vector signal,1,5.9,6.07777777778,-4.875,-4.75,0
Vector signal,1,5.9,6.07777777778,-4.75,-4.625,0
Vector signal,1,5.9,6.07777777778,-4.625,-4.5,0
Vector signal,1,5.9,6.07777777778,-4.5,-4.375,0
Vector signal,1,5.9,6.07777777778,-4.375,-4.25,0
Vector signal,1,5.9,6.07777777778,-4.25,-4.125,0
Vector signal,1,5.9,6.07777777778,-4.125,-4,0
Vector signal,1,5.9,6.07777777778,-4,-3.875,0
Vector signal,1,5.9,6.07777777778,-3.875,-3.75,0
Vector signal,1,5.9,6.07777777778,-3.75,-3.625,0
Vector signal,1,5.9,6.07777777778,-3.625,-3.5,0
Vector signal,1,5.9,6.07777777778,-3.5,-3.375,0.000679575417102
Vector signal,1,5.9,6.07777777778,-3.375,-3.25,0.00175427954928
Vector signal,1,5.9,6.07777777778,-3.25,-3.125,0.00245079614304
Vector signal,1,5.9,6.07777777778,-3.125,-3,0.00352910044886
Vector signal,1,5.9,6.07777777778,-3,-2.875,0.00888795683427
Vector signal,1,5.9,6.07777777778,-2.875,-2.75,0.00157141408665
Vector signal,1,5.9,6.07777777778,-2.75,-2.625,0.00775311830681
Vector signal,1,5.9,6.07777777778,-2.625,-2.5,0.0058363225706
Vector signal,1,5.9,6.07777777778,-2.5,-2.375,0.00917199953244
Vector signal,1,5.9,6.07777777778,-2.375,-2.25,0.000391025338773
Vector signal,1,5.9,6.07777777778,-2.25,-2.125,0.00261751269584
Vector signal,1,5.9,6.07777777778,-2.125,-2,0.00062460572431
